time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
5495.9586313315585,6547.106139478199,-1527.024158170656,-1926.6249996106271,2.6526492952661247,4.392753558917772,5.542275659789341
5507.6273333089075,6577.538867687514,-1475.6466321794153,-1861.8026944340993,2.5634106781185713,4.413169667513949,5.568034378147326
5519.296035286257,6606.927903422429,-1424.0349576432484,-1796.6849673168877,2.473764163609455,4.4328857729346165,5.592909912299925
5530.964737263606,6635.268570155209,-1372.197321207088,-1731.2821472342782,2.3837240066374163,4.451898720165165,5.616898281609377
5542.633439240955,6662.556358068172,-1320.1419456756716,-1665.6046087838763,2.293304525801028,4.470205466561919,5.639995647214759
5554.302141218305,6688.786924783528,-1267.8770886993516,-1599.6627705275107,2.202520101087587,4.487803082355439,5.66219831266699
5565.970843195654,6713.956096066137,-1215.4110414541938,-1533.4670933259345,2.111385171551423,4.504688751135202,5.6835027245403476
5577.639545173004,6738.059866499173,-1162.7521273164693,-1467.0280786664487,2.019914232981894,4.52085977031564,5.7039054730204635
5589.308247150353,6761.094400132491,-1109.9087005318127,-1400.3562669837972,1.9281218355615906,4.536313551583424,5.723403292468648
5600.976949127703,6783.0560311036015,-1056.8891448793506,-1333.4622359747184,1.8360225815152789,4.5510476213258695,5.741993061962411
5612.645651105052,6803.941264231198,-1003.7018723308234,-1266.356598906176,1.7436311227496555,4.565059621040468,5.759671805812163
5624.314353082402,6823.746775581047,-950.3553217051634,-1199.0500029178602,1.650962158484731,4.578347307725375,5.776436694053882
5635.983055059751,6842.469413004227,-896.8579573185068,-1131.553127318926,1.5580304328768237,4.590908554250868,5.792285042917779
5647.6517570371,6860.106196647563,-843.2182676301015,-1063.8766818795548,1.4648507326339986,4.602741349711624,5.8072143152727635
5659.32045901445,6876.654319436207,-789.4447638841057,-996.0314051173302,1.3714378846239486,4.61384379975982,5.821222121046714
5670.989160991799,6892.11114752826,-735.5459787476838,-928.0280625789426,1.2778067534750615,4.624214126918954,5.834306217622411
5682.6578629691485,6906.474220741351,-681.530464945551,-859.8774451174133,1.1839722391709453,4.63385067087833,5.846464510209099
5694.3265649464975,6919.741252951133,-627.4067938911586,-791.590367165081,1.0899492746387782,4.642751888768169,5.857695052189581
5705.995266923847,6931.910132461593,-573.1835543147876,-723.1776650026848,0.995752823331962,4.650916355415292,5.867996045442811
5717.663968901196,6942.978922347115,-518.8693508887966,-654.650195024861,0.901397876807538,4.658342763579307,5.877365840641888
5729.332670878546,6952.9458607662655,-464.4728028502362,-586.018832002313,0.8068994522987468,4.665029924169269,5.885802937527419
5741.001372855895,6961.809361247209,-410.00254262100276,-517.2944673408803,0.7122725902830683,4.670976766440788,5.893305985156197
5752.670074833245,6969.568012944735,-355.4672144258427,-448.4880073378922,0.6175323520462935,4.6761823381735175,5.8998737821251455
5764.338776810594,6976.22058086883,-300.87547290840484,-379.6103714360621,0.5226938172430033,4.680645805829011,5.905505276770475
5776.007478787943,6981.766006084772,-246.23598174549016,-310.6724904751044,0.42777208145373463,4.6843664546889165,5.91019956734205
5787.676180765293,6986.203405884702,-191.55741225995794,-241.6853049416584,0.3327822537396535,4.687343688973467,5.913955902152878
5799.344882742642,6989.532073930634,-136.8484420322244,-172.6597632174355,0.23773945419465228,4.689577031940259,5.916773679703746
5811.013584719992,6991.751480368922,-82.11775351071705,-103.60681982604866,0.142658811495522,4.691066125963311,5.918652448782959
5822.682286697341,6992.861271916088,-27.374032621706803,-34.53743367905719,0.04755546045095917,4.691810732592348,5.919591908541145
5834.350988674691,6992.861271916088,27.374032621706803,34.53743367905719,-0.04755546045095917,4.691810732592348,5.919591908541145
5846.01969065204,6991.751480368922,82.11775351071705,103.60681982604866,-0.142658811495522,4.691066125963311,5.918652448782959
5857.688392629389,6989.532073930634,136.8484420322167,172.65976321742582,-0.23773945419463893,4.689577031940259,5.916773679703746
5869.357094606738,6986.203405884702,191.55741225995794,241.6853049416584,-0.3327822537396535,4.687343688973467,5.913955902152878
5881.025796584087,6981.766006084772,246.23598174549016,310.6724904751044,-0.42777208145373463,4.6843664546889165,5.91019956734205
