time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
1446.9190451913232,58.21380905223501,4346.7620396521725,5476.941103903219,-7.54764191874521,0.04603674307297864,0.04558834965324593
1458.5877471686726,-29.859658699294243,4346.955177284822,5477.038383465695,-7.547834248531119,-0.01293357069702572,-0.02891488689244623
1470.2564491460219,-117.92840027101347,4346.460213287068,5476.266325430129,-7.546831795847766,-0.07190141540191305,-0.10341299997995856
1481.9251511233713,-205.97847486016826,4345.2772305505005,5474.62505809301,-7.544634734137359,-0.13085751984054966,-0.17789424443705004
1493.5938531007207,-293.995943845495,4343.4064202125655,5472.114846881386,-7.541243422569289,-0.18979261058274285,-0.25234687259598265
1505.2625550780701,-381.96687538025134,4340.8480815242465,5468.736094176944,-7.536658405154225,-0.24869742145133783,-0.3267591462947549
1516.9312570554196,-469.8773451834021,4337.602621808428,5464.489339261874,-7.530880410643813,-0.30756269411902937,-0.4011193376347868
1528.5999590327688,-557.7134375734912,4333.670556440947,5459.375258293376,-7.523910353390321,-0.3663791724539928,-0.47541572184281294
1540.2686610101182,-645.4612481481712,4329.052508828538,5453.3946642707,-7.5157493331976575,-0.4251376050976392,-0.5496365805402799
1551.9373629874676,-733.1068878588289,4323.7492101579255,5446.5485067095,-7.506398633888053,-0.4838287536463395,-0.6237702120980324
1563.606064964817,-820.636483666825,4317.761499337531,5438.837871566769,-7.495859723302567,-0.5424433925148029,-0.6978049314668122
1575.2747669421665,-908.036179563027,4311.090322976562,5430.26398121277,-7.48413425484498,-0.6009723026082371,-0.7717290621893846
1586.9434689195157,-995.292139897466,4303.736735213067,5420.828194206486,-7.471224066475612,-0.6594062765866597,-0.845530943065979
1598.612170896865,-1082.3905528447274,4295.701897387723,5410.532004875358,-7.457131178983249,-0.7177361255690543,-0.9191989366384983
1610.2808728742145,-1169.3176310521626,4286.98707796499,5399.377043214144,-7.441857796174287,-0.7759526783944922,-0.99272142826035
1621.949574851564,-1256.0596126410776,4277.593652510394,5387.365074854444,-7.42540630707852,-0.8340467750828889,-1.066086817842642
1633.6182768289132,-1342.6027650600379,4267.523103338562,5374.498000610551,-7.407779283846791,-0.892009274115896,-1.1392835290679733
1645.2869788062626,-1428.9333879782073,4256.777019146981,5360.777856009313,-7.388979479917666,-0.949831057810388,-1.2123000161902788
1656.955680783612,-1515.0378139995903,4245.357094908114,5346.206811151996,-7.369009830455807,-1.0075030311018671,-1.2851247625018287
1668.6243827609615,-1600.9024096344533,4233.265131843886,5330.787170680176,-7.347873455123682,-1.065016115145523,-1.3577462722577107
1680.2930847383109,-1686.5135795384274,4220.503036879064,5314.521373073659,-7.325573654817114,-1.1223612559117757,-1.430153081550145
1691.96178671566,-1771.8577689299643,4207.072822256393,5297.411990157476,-7.302113909819115,-1.1795294285236482,-1.502333763796766
1703.6304886930095,-1856.9214643918353,4192.976605392437,5279.461726917532,-7.277497880521792,-1.2365116356789465,-1.5742769277521713
1715.299190670359,-1941.6911948045115,4178.216608847692,5260.673421460892,-7.251729410667815,-1.2932989015550826,-1.645971209817042
1726.9678926477084,-2026.1535358427757,4162.795159583097,5241.050044063163,-7.224812522962485,-1.3498822811541729,-1.7174052858583062
1738.6365946250578,-2110.295112037949,4146.714688563247,5220.594696660978,-7.196751417221815,-1.4062528639227985,-1.7885678757888666
1750.305296602407,-2194.1025976461406,4129.977730574361,5199.3106126193825,-7.167550471378081,-1.4624017719397688,-1.859447741283856
